marketing_source_id,total_users,total_revenue,total_cost,CAC,ROMI,total_days_active,avg_session_duration,pct_c0,pct_c1,pct_c2-7,pct_c30+,pct_c8-30,pct_no_buyer
1,9469,31090.55,20833.27,2.2001552434259164,49.23509367468476,2.078255359594466,12.182177706373572,0.24068011405639456,0.006970113000316823,0.01753089027352413,0.024606611046573027,0.016369204773471327,0.6938430668497202
2,17616,46923.60999999999,42806.04,2.429952316076294,9.619133187746383,2.005108991825613,10.14597419304503,0.13521798365122617,0.006528156221616712,0.011183015440508629,0.032981380563124434,0.013113079019073569,0.8009763851044505
3,66116,54511.24,141321.63,2.137480035089842,-61.427532360049916,1.4089479097344062,8.891108825179463,0.11289249198378608,0.004507229717466271,0.009271583277875249,0.022127775425010588,0.009604331780506988,0.8415965878153548
4,72346,56696.83,61073.6,0.844187653774915,-7.166386130832302,1.351187349680701,8.60473317842563,0.10227241312581208,0.00406380449506538,0.008376413346971498,0.018715616620131038,0.008887844524921903,0.8576839078870981
5,49237,52624.02,51757.1,1.0511830533948048,1.6749779257338573,1.2855982289741454,7.80715822943449,0.10821130450677337,0.0032292787944025836,0.006905376038345147,0.015618335804374758,0.006803826390722424,0.8592318784653817
9,6448,5759.4,5517.49,0.8556901364764268,4.384421177020708,1.8242866004962779,8.744602638776936,0.07645781637717122,0.004807692307692308,0.011321339950372208,0.05893300248138958,0.017214640198511166,0.8312655086848635
10,6903,4450.33,5822.49,0.8434724033029117,-23.56654970639709,1.3763581051716645,8.603617202085404,0.14732724902216426,0.006953498478922208,0.010719976821671737,0.017673475300593943,0.00985078951180646,0.8074750108648414
